SK_ID_CURR,TARGET
393201,0.0342
393202,0.0151
393209,0.0281
393216,0.3093
393218,0.1997
393224,0.0272
393227,0.0307
393232,0.0417
393256,0.0403
393257,0.0336
393258,0.2175
393267,0.0438
393269,0.0535
393275,0.1469
393278,0.0142
393279,0.2283
393312,0.0619
393318,0.0459
393343,0.0434
393351,0.1128
393356,0.0458
393361,0.1055
393370,0.0925
393381,0.0970
393395,0.0513
393405,0.0451
393416,0.1164
393419,0.0274
393430,0.1057
393443,0.1274
393454,0.2027
393478,0.0244
393489,0.0146
393499,0.0678
393503,0.0290
393505,0.0990
393507,0.0288
393526,0.1037
393537,0.0226
393543,0.0307
393555,0.0486
393562,0.0287
393573,0.1510
393587,0.1510
393591,0.0510
393606,0.0456
393621,0.0454
393624,0.0452
393625,0.1804
393628,0.0608
393633,0.0630
393641,0.1144
393642,0.0776
393650,0.0755
393658,0.1003
393669,0.0481
393671,0.0651
393672,0.0427
393680,0.0296
393683,0.2064
393684,0.0254
393691,0.0428
393696,0.0292
393699,0.0284
393708,0.0194
393709,0.1584
393711,0.0432
393720,0.1123
393738,0.0268
393740,0.0557
393762,0.0254
393774,0.0450
393776,0.0165
393778,0.1900
393793,0.0552
393804,0.0672
393818,0.1285
393821,0.0255
393822,0.0131
393833,0.2296
393839,0.1141
393840,0.0914
393843,0.0473
393852,0.0173
393855,0.0336
393860,0.0910
393864,0.0523
393877,0.1067
393882,0.0802
393884,0.0706
393886,0.1055
393892,0.0447
393894,0.0085
393902,0.0215
393909,0.0707
393910,0.0283
393911,0.0211
393934,0.0387
393936,0.1266
393939,0.1083
393940,0.0488
393943,0.0406
393946,0.1613
393950,0.0103
393953,0.0685
393959,0.1640
393974,0.1905
393980,0.0959
393983,0.0358
393985,0.0318
393992,0.0160
393995,0.0527
394008,0.0598
394010,0.0832
394022,0.0489
394062,0.0224
394063,0.0323
394066,0.0657
394069,0.0491
394071,0.0828
394082,0.0261
394087,0.0576
394095,0.0445
394097,0.0626
394106,0.0706
394113,0.3808
394115,0.0783
394125,0.0338
394131,0.0598
394132,0.0974
394141,0.0630
394145,0.1068
394153,0.2779
394159,0.0317
394180,0.0369
394186,0.0412
394200,0.0765
394203,0.0123
394210,0.0188
394214,0.1504
394218,0.1369
394231,0.0312
394240,0.1191
394248,0.1094
394249,0.0114
394254,0.0778
394264,0.0466
394267,0.0720
394269,0.1324
394275,0.0559
394289,0.0242
394295,0.0208
394305,0.0742
394308,0.0687
394317,0.0305
394323,0.1053
394332,0.0391
394336,0.0715
394345,0.2350
394346,0.0849
394347,0.0328
394351,0.1073
394355,0.1696
394360,0.0157
394372,0.0850
394373,0.1062
394374,0.0238
394382,0.1323
394385,0.0759
394409,0.2460
394415,0.0302
394433,0.0661
394445,0.0504
394448,0.0572
394451,0.1016
394467,0.0490
394471,0.0331
394473,0.0989
394474,0.0610
394476,0.0727
394492,0.0139
394502,0.0266
394506,0.0498
394510,0.0288
394515,0.0391
394535,0.0538
394537,0.3723
394539,0.0569
394541,0.0343
394564,0.0432
394567,0.0265
394568,0.0442
394571,0.1162
394576,0.0569
394579,0.2958
394585,0.0431
394588,0.0170
394606,0.0144
394623,0.0413
394632,0.0281
394635,0.1348
394642,0.0226
394653,0.0551
394689,0.0532
394695,0.0416
394699,0.0524
394706,0.1256
394712,0.1647
394721,0.3013
394722,0.1628
394739,0.0211
394742,0.2408
394761,0.2151
394775,0.0382
394777,0.1666
394783,0.0738
394800,0.0416
394803,0.0113
394804,0.3492
394815,0.0609
394835,0.1027
394843,0.1816
394845,0.2582
394847,0.0282
394848,0.0812
394850,0.0343
394857,0.0604
394873,0.1677
394892,0.0500
394898,0.0495
394904,0.0463
394918,0.1984
394920,0.1126
394926,0.0214
394927,0.0175
394940,0.0750
394942,0.0198
394943,0.1008
394959,0.1331
394977,0.1392
394991,0.1535
395014,0.2154
395027,0.0430
395042,0.1976
395062,0.1981
395063,0.0960
395064,0.0489
395076,0.0682
395085,0.1299
395095,0.0927
395100,0.0608
395105,0.1050
395108,0.0470
395110,0.1232
395114,0.0767
395123,0.1590
395131,0.0762
395144,0.0970
395152,0.0722
395159,0.0988
395166,0.0814
395197,0.0133
395210,0.0463
395212,0.0294
395216,0.0728
395218,0.1179
395224,0.0111
395225,0.2861
395233,0.0461
395237,0.0474
395246,0.1467
395248,0.1333
395262,0.0603
395271,0.0491
395275,0.0492
395286,0.0754
395316,0.1409
395318,0.2389
395328,0.1664
395334,0.0435
395337,0.1650
395338,0.0381
395346,0.1047
395365,0.0591
395373,0.1288
395383,0.2089
395387,0.0321
395391,0.0284
395401,0.0499
395432,0.0474
395443,0.0314
395447,0.0294
395448,0.0868
395450,0.0079
395456,0.0412
395459,0.0602
395462,0.0723
395488,0.1891
395492,0.0393
395495,0.0548
395504,0.0545
395507,0.0688
395508,0.1403
395509,0.0557
395513,0.0618
395515,0.0687
395517,0.2211
395520,0.1605
395524,0.0486
395525,0.0449
395533,0.0254
395538,0.0422
395545,0.0147
395553,0.1090
395576,0.2083
395585,0.0890
395590,0.0522
395593,0.0678
395595,0.0402
395603,0.0924
395604,0.0626
395611,0.0985
395612,0.0323
395617,0.0343
395624,0.0078
395653,0.1304
395665,0.0385
395668,0.0441
395672,0.0507
395677,0.0672
395692,0.0260
395693,0.1427
395694,0.0515
395696,0.1713
395699,0.0310
395703,0.0232
395712,0.0203
395731,0.0314
395732,0.0285
395735,0.0303
395736,0.0274
395744,0.2063
395763,0.0670
395771,0.0331
395774,0.0352
395784,0.0389
395790,0.0346
395792,0.2792
395796,0.0729
395808,0.0990
395810,0.0534
395814,0.2202
395831,0.0588
395836,0.0558
395837,0.0167
395852,0.0794
395854,0.0118
395856,0.0626
395857,0.1163
395860,0.0119
395862,0.0068
395875,0.0668
395880,0.0299
395893,0.1337
395900,0.0199
395908,0.0530
395921,0.3942
395922,0.0230
395926,0.1105
395933,0.0294
395936,0.0257
395940,0.0270
395951,0.1206
395964,0.0069
395969,0.0347
395971,0.0497
395973,0.0329
395975,0.1088
395984,0.1264
395993,0.0169
396012,0.1534
396033,0.1622
396035,0.0461
396036,0.0988
396041,0.0976
396048,0.0585
396049,0.1038
396057,0.0522
396060,0.0692
396063,0.0233
396078,0.0444
396085,0.0910
396087,0.0802
396094,0.0983
396104,0.0456
396110,0.1088
396123,0.1191
396139,0.0541
396160,0.0208
396165,0.0488
396169,0.1055
396182,0.0399
396200,0.2742
396201,0.0462
396202,0.0247
396216,0.0510
396227,0.0743
396236,0.0380
396240,0.1320
396249,0.0181
396252,0.0620
396253,0.1319
396276,0.0157
396297,0.0190
396301,0.0149
396310,0.0291
396327,0.0427
396330,0.0357
396331,0.0352
396334,0.0513
396337,0.0738
396343,0.0471
396346,0.0254
396350,0.2211
396368,0.0868
396375,0.2430
396378,0.0266
396380,0.1043
396393,0.0267
396397,0.0509
396403,0.0183
396404,0.3663
396408,0.0604
396414,0.0495
396418,0.1614
396420,0.0204
396426,0.0830
396428,0.0466
396434,0.1426
396435,0.0533
396437,0.0369
396442,0.0939
396444,0.0371
396449,0.0304
396453,0.0640
396464,0.0375
396474,0.0607
396483,0.0470
396496,0.1113
396501,0.0764
396505,0.0247
396506,0.0150
396512,0.0090
396513,0.1905
396518,0.0376
396530,0.0880
396542,0.1605
396549,0.0130
396553,0.0212
396555,0.2549
396557,0.0437
396562,0.1537
396566,0.0628
396588,0.2029
396589,0.0814
396590,0.1034
396597,0.0342
396602,0.0336
396609,0.4034
396614,0.1039
396617,0.1127
396620,0.0676
396625,0.3311
396638,0.0982
396640,0.0984
396646,0.0848
396648,0.0513
396653,0.0720
396663,0.0832
396668,0.0616
396670,0.0927
396678,0.0566
396681,0.0863
396698,0.0210
396699,0.0672
396710,0.0174
396713,0.0849
396729,0.0538
396732,0.0760
396735,0.1758
396752,0.1577
396754,0.0511
396761,0.0055
396769,0.1085
396777,0.0370
396789,0.2411
396790,0.0402
396792,0.0352
396824,0.0739
396829,0.0220
396830,0.0479
396844,0.1087
396849,0.0414
396855,0.2499
396864,0.0643
396865,0.0973
396866,0.0425
396883,0.0410
396889,0.0879
396893,0.0408
396900,0.0597
396904,0.0905
396912,0.0420
396916,0.0079
396922,0.0145
396926,0.0314
396928,0.0880
396931,0.0745
396944,0.0385
396949,0.0467
396952,0.1701
396979,0.0986
396984,0.0169
396986,0.0154
396992,0.0295
396995,0.3299
397014,0.0233
397025,0.0477
397046,0.1712
397047,0.0634
397051,0.0231
397052,0.1520
397058,0.0680
397071,0.0359
397081,0.0418
397084,0.0268
397086,0.0977
397088,0.0977
397090,0.1522
397093,0.0744
397106,0.0492
397109,0.2298
397110,0.0934
397118,0.0172
397119,0.1181
397120,0.0670
397127,0.0370
397128,0.0327
397129,0.0447
397132,0.0839
397138,0.0309
397139,0.1150
397146,0.0819
397148,0.1146
397149,0.1300
397166,0.0228
397167,0.2367
397168,0.0207
397171,0.0072
397178,0.0521
397185,0.0374
397191,0.0660
397195,0.0502
397197,0.0541
397198,0.0380
397211,0.0325
397213,0.0442
397216,0.0360
397219,0.1125
397226,0.0608
397241,0.0321
397249,0.0924
397261,0.0481
397265,0.0157
397281,0.0490
397304,0.0675
397306,0.0316
397325,0.0614
397327,0.0139
397345,0.2819
397360,0.0224
397378,0.0266
397383,0.0425
397384,0.0501
397399,0.0391
397415,0.0137
397433,0.0157
397444,0.1779
397452,0.2986
397458,0.0338
397460,0.0361
397462,0.0712
397464,0.0644
397466,0.3158
397472,0.0190
397474,0.0461
397476,0.1028
397482,0.2894
397492,0.0632
397494,0.0096
397501,0.1558
397507,0.1076
397512,0.0782
397513,0.0619
397517,0.0419
397533,0.0808
397549,0.2772
397560,0.0576
397562,0.0103
397570,0.1100
397575,0.0272
397584,0.1001
397585,0.0316
397593,0.0373
397609,0.0897
397615,0.0154
397630,0.1664
397631,0.0802
397633,0.0701
397641,0.0614
397664,0.0330
397668,0.0164
397674,0.0516
397679,0.1150
397681,0.1500
397694,0.0521
397695,0.0698
397707,0.3235
397713,0.0233
397714,0.0676
397715,0.0268
397724,0.0822
397726,0.1703
397729,0.0651
397739,0.0408
397741,0.0114
397759,0.1019
397761,0.0209
397767,0.1467
397776,0.1023
397782,0.3198
397785,0.0505
397789,0.0358
397793,0.0525
397794,0.2093
397804,0.0237
397815,0.0501
397816,0.0608
397825,0.1193
397857,0.1003
397861,0.0891
397890,0.0299
397891,0.4134
397900,0.0587
397903,0.0450
397911,0.0484
397925,0.0973
397928,0.0710
397954,0.0197
397955,0.0121
397962,0.0717
397971,0.0350
397975,0.0880
397984,0.1663
397989,0.0320
397993,0.0497
398004,0.0273
398032,0.1857
398038,0.0430
398043,0.0199
398046,0.0532
398051,0.3259
398061,0.0427
398082,0.0755
398086,0.0831
398087,0.0438
398088,0.0909
398093,0.0397
398103,0.0157
398106,0.1000
398109,0.0772
398110,0.0218
398113,0.0371
398116,0.0770
398132,0.0694
398135,0.1107
398138,0.0340
398159,0.0678
398163,0.1893
398165,0.0484
398166,0.0502
398173,0.0384
398179,0.0993
398181,0.0888
398189,0.0134
398196,0.0602
398206,0.0661
398208,0.0813
398220,0.0880
398231,0.0211
398234,0.1006
398239,0.1185
398254,0.0229
398260,0.0565
398261,0.0284
398269,0.3113
398274,0.1086
398279,0.0228
398280,0.0595
398292,0.1762
398293,0.1254
398295,0.1626
398329,0.0355
398337,0.0581
398344,0.0286
398347,0.0651
398348,0.3548
398352,0.0061
398355,0.0589
398360,0.1550
398363,0.0905
398368,0.0639
398373,0.2118
398377,0.0233
398384,0.0353
398389,0.0481
398394,0.1293
398397,0.0162
398400,0.0520
398409,0.0386
398429,0.0957
398432,0.0834
398444,0.2854
398446,0.2442
398456,0.0336
398461,0.0235
398473,0.0450
398480,0.0429
398481,0.0831
398485,0.0729
398488,0.1522
398500,0.1773
398520,0.0965
398524,0.0721
398534,0.0424
398554,0.0252
398572,0.0645
398580,0.0598
398586,0.0205
398592,0.1236
398606,0.0349
398619,0.1339
398621,0.0852
398625,0.0829
398645,0.0591
398652,0.1882
398656,0.0138
398661,0.1105
398667,0.0324
398669,0.0673
398676,0.0783
398690,0.0202
398699,0.1376
398715,0.1269
398718,0.0190
398721,0.0113
398729,0.0497
398737,0.0548
398738,0.0067
398752,0.0499
398757,0.1197
398759,0.0765
398764,0.1437
398771,0.0878
398773,0.0528
398775,0.0402
398779,0.1067
398791,0.1286
398807,0.1904
398811,0.0572
398814,0.1511
398817,0.0503
398829,0.0348
398830,0.0215
398838,0.0416
398839,0.1777
398841,0.0679
398850,0.0167
398852,0.0547
398858,0.0386
398859,0.1781
398862,0.0797
398870,0.1056
398875,0.0814
398902,0.0119
398910,0.0073
398919,0.0817
398929,0.0567
398935,0.1942
398940,0.0265
398953,0.1517
398956,0.0738
398963,0.0182
398966,0.1228
398967,0.1010
398968,0.0504
398974,0.0461
398976,0.0508
398982,0.0905
398993,0.0294
399011,0.0446
399016,0.0998
399017,0.0458
399020,0.0411
399047,0.1007
399053,0.3201
399056,0.0085
399061,0.0485
399066,0.1947
399074,0.0340
399086,0.0547
399088,0.1256
399091,0.1132
399092,0.0721
399093,0.0872
399100,0.0215
399124,0.0255
399131,0.2341
399142,0.0355
399149,0.0348
399158,0.2374
399160,0.0113
399167,0.0305
399169,0.0905
399171,0.0245
399174,0.0761
399178,0.2755
399179,0.2480
399184,0.0809
399185,0.0150
399186,0.1090
399191,0.0489
399192,0.0257
399195,0.2070
399212,0.1068
399221,0.1273
399223,0.1768
399230,0.1048
399246,0.1111
399260,0.0548
399261,0.0805
399266,0.0187
399289,0.0431
399293,0.0759
399299,0.0738
399306,0.0100
399321,0.0515
399328,0.0129
399344,0.0165
399352,0.0786
399358,0.0353
399374,0.0696
399382,0.1903
399385,0.0852
399388,0.0348
399399,0.0159
399410,0.0231
399417,0.0269
399423,0.0322
399427,0.0151
399429,0.0753
399435,0.0452
399439,0.0395
399451,0.0581
399454,0.0422
399458,0.0806
399468,0.0174
399477,0.0499
399483,0.1029
399493,0.0385
399494,0.0721
399499,0.1028
399503,0.0413
399510,0.0395
399511,0.0272
399525,0.0180
399528,0.1432
399533,0.0452
399538,0.0603
399551,0.0320
399568,0.1040
399571,0.0460
399585,0.0119
399589,0.0427
399595,0.0288
399598,0.0116
399605,0.0355
399616,0.0372
399617,0.0066
399622,0.0362
399627,0.1022
399635,0.0696
399639,0.2477
399641,0.0630
399643,0.0891
399659,0.0131
399667,0.0466
399683,0.0830
399702,0.0805
399706,0.1551
399720,0.0396
399727,0.0342
399730,0.1614
399734,0.0912
399751,0.0295
399754,0.1504
399759,0.0878
399768,0.0969
399770,0.0929
399781,0.1843
399786,0.0379
399799,0.0670
399811,0.0356
399813,0.0470
399820,0.0715
399832,0.0398
399851,0.0687
399853,0.0245
399855,0.0257
399860,0.0649
399876,0.3726
399877,0.0418
399881,0.0153
399882,0.0926
399903,0.0422
399906,0.0565
399912,0.1799
399915,0.1092
399921,0.0273
399935,0.1026
399936,0.0682
399938,0.0334
399939,0.0482
399940,0.0359
399949,0.1020
399953,0.0136
399959,0.2296
399968,0.0509
399969,0.0578
399972,0.0611
399974,0.0624
399976,0.1001
399979,0.0539
399988,0.0590
399994,0.2154
399996,0.1541
399997,0.1027
400000,0.0677
400004,0.0475
400011,0.0442
400014,0.1781
400015,0.0375
400017,0.0346
400046,0.0813
400063,0.1159
400065,0.0552
400069,0.0172
400075,0.0660
400088,0.0232
400091,0.0275
400105,0.0435
400108,0.1370
400113,0.0509
400119,0.0615
400123,0.0710
400127,0.0626
400136,0.0149
400137,0.0929
400138,0.1299
400158,0.0595
400172,0.0841
400174,0.0185
400224,0.0800
400229,0.1593
400236,0.1159
400240,0.0255
400249,0.0135
400258,0.0982
400268,0.0712
400272,0.0102
400284,0.0454
400292,0.0344
400295,0.0621
400308,0.0469
400314,0.0424
400315,0.0318
400331,0.2157
400332,0.0648
400339,0.0256
400342,0.0772
400361,0.0136
400363,0.0891
400365,0.0303
400374,0.0404
400379,0.0324
400382,0.0204
400416,0.0468
400422,0.0591
400436,0.0588
400460,0.0983
400462,0.1539
400468,0.1049
400482,0.0435
400489,0.0435
400490,0.2029
400501,0.0746
400519,0.0784
400525,0.3747
400526,0.0100
400529,0.1404
400540,0.0723
400543,0.0825
400545,0.0730
400556,0.0968
400572,0.0930
400584,0.0195
400589,0.1093
400593,0.1662
400597,0.0879
400616,0.0860
400642,0.0894
400643,0.0824
400649,0.0254
400672,0.1050
400685,0.0514
400693,0.0857
400695,0.1587
400701,0.0328
400720,0.0504
400741,0.0683
400745,0.0687
400750,0.0278
400779,0.1176
400784,0.0332
400792,0.1944
400800,0.0374
400811,0.0583
400813,0.2050
400820,0.0089
400830,0.0303
400833,0.0281
400834,0.0632
400841,0.0411
400855,0.2477
400856,0.0498
400860,0.0222
400866,0.0834
400869,0.0595
400870,0.1565
400880,0.0434
400882,0.0375
400915,0.1096
400921,0.0945
400923,0.0365
400925,0.0263
400936,0.0455
400943,0.1841
400962,0.0214
400963,0.0789
400967,0.0215
400970,0.0464
400975,0.0340
400981,0.1747
400983,0.1236
400987,0.0304
400988,0.0194
400994,0.0904
400998,0.1424
401002,0.0375
401003,0.0887
401005,0.0379
401007,0.0282
401022,0.1030
401029,0.1517
401035,0.0456
401036,0.1758
401040,0.0178
401045,0.0417
401053,0.0565
401065,0.0259
401067,0.0684
401069,0.0809
401073,0.1391
401074,0.0873
401078,0.0983
401082,0.1679
401086,0.0205
401092,0.0649
401097,0.0395
401098,0.0436
401099,0.1285
401100,0.2077
401107,0.0956
401119,0.1884
401120,0.0399
401137,0.0892
401142,0.2449
401162,0.0514
401163,0.0966
401172,0.0658
401179,0.1203
401182,0.1061
401184,0.1275
401190,0.0289
401207,0.0172
401210,0.0043
401220,0.0613
401225,0.0565
401230,0.0616
401240,0.0120
401246,0.0372
401256,0.1883
401273,0.0553
401274,0.0582
401287,0.0305
401292,0.0611
401305,0.0624
401310,0.0068
401311,0.0839
401321,0.0254
401332,0.0947
401338,0.0312
401345,0.1409
401368,0.0461
401375,0.5380
401378,0.0326
401379,0.0136
401395,0.0656
401403,0.1005
401406,0.0085
401415,0.0404
401424,0.0326
401425,0.0355
401428,0.0838
401430,0.0598
401436,0.0342
401440,0.0738
401443,0.0663
401447,0.0256
401448,0.0251
401450,0.0278
401459,0.0564
401462,0.0738
401470,0.2035
401479,0.1661
401481,0.0087
401486,0.0967
401496,0.0254
401497,0.1365
401502,0.0878
401508,0.0544
401513,0.0493
401517,0.3244
401519,0.0699
401533,0.1524
401536,0.1299
401547,0.0374
401581,0.0735
401582,0.0351
401586,0.0627
401593,0.2730
401603,0.0456
401621,0.0770
401625,0.0902
401635,0.3318
401646,0.0612
401649,0.1003
401660,0.0727
401668,0.1012
401686,0.0126
401706,0.1197
401712,0.0799
401721,0.0278
401725,0.1196
401730,0.1801
401741,0.0038
401743,0.0144
401748,0.0983
401751,0.0117
401770,0.0430
401791,0.0270
401792,0.0182
401808,0.0721
401816,0.0248
401820,0.1057
401821,0.0158
401828,0.0214
401830,0.2357
401832,0.0435
401839,0.0459
401852,0.0174
401868,0.0345
401876,0.0527
401879,0.1259
401882,0.0092
401894,0.0580
401899,0.0712
401901,0.3013
401913,0.0469
401919,0.0163
401920,0.0211
401923,0.0110
401924,0.1670
401932,0.1710
401942,0.0914
401949,0.0737
401950,0.1374
401951,0.0550
401952,0.0929
401971,0.1477
401972,0.0163
401973,0.0314
401974,0.0913
401983,0.0667
401984,0.0286
401988,0.0248
401989,0.0535
401990,0.0238
402024,0.0600
402029,0.0307
402030,0.3585
402041,0.0408
402042,0.0931
402043,0.0434
402052,0.0897
402053,0.0292
402054,0.0287
402057,0.0416
402067,0.0493
402068,0.0172
402069,0.0677
402070,0.0664
402071,0.0262
402073,0.0213
402074,0.0348
402075,0.1032
402076,0.1014
402077,0.0457
402078,0.3066
402079,0.1585
402080,0.0245
402081,0.0132
402082,0.0552
402089,0.1428
402090,0.0689
402091,0.1599
402092,0.0616
402094,0.0343
402095,0.0168
402096,0.0376
402109,0.0516
402151,0.0624
402152,0.0421
402153,0.0378
402155,0.0421
402201,0.0331
402210,0.0697
402212,0.0333
402218,0.0459
402227,0.1003
402234,0.0923
402236,0.0255
402242,0.0656
402243,0.0348
402244,0.2565
402245,0.0307
402250,0.0733
402251,0.0193
402254,0.1660
402255,0.0984
402256,0.0559
402257,0.1549
402258,0.1586
402259,0.0634
402260,0.0176
402261,0.2900
402262,0.0241
402263,0.0681
402264,0.0118
402265,0.0447
402266,0.3013
402267,0.0518
402268,0.0277
402270,0.0225
402271,0.0205
402272,0.1548
402273,0.0469
402274,0.0202
402275,0.0752
402276,0.0355
402277,0.0822
402278,0.0368
402279,0.0975
402280,0.0110
402362,0.1143
402363,0.0422
402364,0.0629
402370,0.0106
402376,0.0086
402381,0.1098
402384,0.0427
402389,0.0576
402414,0.0649
402416,0.0282
402417,0.0189
402420,0.0853
402426,0.0232
402436,0.2219
402444,0.0685
402447,0.0845
402449,0.0799
402454,0.2190
402458,0.1545
402460,0.1008
402466,0.0177
402475,0.0925
402498,0.1558
402502,0.0768
402505,0.0571
402509,0.1030
402513,0.0913
402517,0.0255
402519,0.0358
402522,0.0735
402523,0.0721
402525,0.0515
402528,0.1618
402534,0.2040
402536,0.0512
402542,0.0371
402548,0.2980
402552,0.0334
402559,0.0721
402563,0.0410
402568,0.0679
402573,0.0947
402574,0.0600
402575,0.0976
402577,0.0368
402602,0.0155
402603,0.1657
402604,0.0731
402614,0.0488
402615,0.0285
402616,0.0473
402617,0.1585
402618,0.0887
402619,0.0367
402639,0.0521
402640,0.0365
402641,0.3228
402642,0.0156
402643,0.0402
402644,0.1065
402645,0.1148
402649,0.0276
402650,0.1337
402653,0.0648
402654,0.0242
402655,0.0979
402656,0.1445
402657,0.0453
402658,0.0154
402659,0.0619
402662,0.0721
402696,0.0447
402705,0.0725
402707,0.1891
402708,0.0512
402709,0.0319
402729,0.0726
402730,0.0520
402732,0.0769
402739,0.0403
402740,0.0818
402741,0.0562
402744,0.4952
402745,0.2155
402746,0.0242
402772,0.1277
402773,0.0647
402774,0.0337
402780,0.0649
402781,0.0186
402782,0.1656
402790,0.0485
402803,0.1054
402808,0.1232
402809,0.0257
402810,0.0985
402811,0.0370
402815,0.0537
402820,0.0678
402821,0.1060
402822,0.0651
402824,0.0882
402825,0.0365
402870,0.0307
402875,0.0091
402924,0.1006
402925,0.0316
402926,0.0144
402927,0.0321
402928,0.0581
402929,0.0618
402930,0.0810
402931,0.0154
402932,0.0621
402933,0.1266
402940,0.0505
402953,0.0230
402954,0.0595
402955,0.0362
402956,0.0761
402957,0.0575
402970,0.0042
402973,0.0796
402974,0.0992
402975,0.1796
402976,0.0627
402977,0.0133
402978,0.0864
402979,0.1211
402980,0.3410
402981,0.0738
402982,0.1099
402993,0.1358
402994,0.0871
403099,0.0578
403137,0.0171
403138,0.1371
403165,0.0352
403192,0.3000
403214,0.0660
403223,0.0622
403238,0.0918
403244,0.0999
403246,0.0560
403252,0.0992
403254,0.0489
403255,0.0158
403259,0.0770
403262,0.0515
403277,0.0422
403280,0.0522
403281,0.0861
403287,0.0183
403315,0.0694
403318,0.0665
403319,0.0239
403327,0.0188
403331,0.0438
403342,0.1834
403349,0.0411
403353,0.0847
403364,0.0394
403369,0.0287
403373,0.0804
403376,0.0418
403378,0.0106
403384,0.0622
403385,0.0193
403386,0.0703
403388,0.1209
403396,0.0303
403398,0.1013
403404,0.0989
403410,0.0682
403414,0.0705
403417,0.0758
403422,0.0321
403424,0.1062
403438,0.0359
403451,0.0419
403452,0.1243
403453,0.1106
403454,0.0720
403455,0.0644
403464,0.0639
403465,0.1507
403466,0.0220
403500,0.0870
403501,0.0365
403524,0.1757
403525,0.2432
403526,0.0116
403527,0.0313
403542,0.1615
403543,0.0324
403549,0.0413
403550,0.0247
403551,0.1356
403552,0.0848
403553,0.0345
403554,0.0581
403558,0.0158
403559,0.0424
403560,0.2930
403561,0.2512
403562,0.1132
403564,0.0546
403565,0.0812
403566,0.0206
403600,0.0729
403602,0.0717
403603,0.1006
403662,0.0295
403685,0.0357
403686,0.0096
403687,0.0227
403688,0.0876
403689,0.3408
403690,0.2807
403691,0.0862
403692,0.0547
403696,0.0525
403697,0.1205
403698,0.0211
403699,0.1634
403701,0.0504
403702,0.0722
403703,0.0783
403704,0.0699
403705,0.0313
403712,0.0290
403713,0.0264
403714,0.3089
403715,0.0589
403718,0.0258
403722,0.3174
403723,0.0502
403724,0.0937
403725,0.1028
403726,0.0205
403764,0.0467
403765,0.0352
403766,0.0389
403770,0.2559
403771,0.0210
403772,0.1345
403795,0.1517
403799,0.0370
403800,0.0055
403801,0.0268
403802,0.2009
403803,0.1872
403811,0.0413
403814,0.0280
403815,0.0110
403816,0.0467
403817,0.0286
403818,0.0388
403820,0.0468
403821,0.0901
403822,0.0977
403823,0.0141
403824,0.1007
403825,0.0130
403826,0.0396
403828,0.1023
403834,0.0451
403836,0.0870
403837,0.1387
403838,0.0624
403839,0.0408
403873,0.0205
403876,0.1046
403902,0.0277
403918,0.0355
403922,0.0420
403928,0.1722
403929,0.0824
403931,0.0360
403932,0.0236
403933,0.0237
403935,0.0213
403936,0.1988
403937,0.0270
403938,0.0466
403943,0.0633
403944,0.0992
403945,0.0950
403946,0.0764
403948,0.0976
403951,0.0924
403955,0.0905
403956,0.0179
403957,0.1127
403958,0.0664
403960,0.1375
403961,0.0230
403962,0.1266
403963,0.0485
403964,0.1036
403965,0.1322
403966,0.0934
403967,0.0419
403968,0.0923
403969,0.1415
403970,0.0552
403971,0.1126
403972,0.1585
403973,0.1582
403974,0.2434
403975,0.0511
403976,0.0189
403977,0.0747
403978,0.1284
403979,0.0323
403980,0.2646
403981,0.0250
403982,0.0269
404062,0.0718
404067,0.0158
404070,0.0785
404079,0.0289
404084,0.0834
404108,0.0535
404112,0.0641
404118,0.1064
404121,0.0504
404122,0.0480
404126,0.0719
404140,0.0502
404152,0.1403
404156,0.3480
404158,0.0279
404160,0.0239
404172,0.0243
404174,0.0340
404180,0.0664
404186,0.0696
404190,0.1022
404192,0.0394
404206,0.0294
404207,0.2723
404213,0.1218
404216,0.0776
404220,0.0363
404227,0.0381
404235,0.0433
404247,0.2006
404259,0.0392
404266,0.0646
404267,0.0887
404274,0.2753
404276,0.1065
404277,0.0336
404278,0.0300
404279,0.0354
404280,0.0577
404287,0.0601
404288,0.1345
404289,0.0309
404290,0.1425
404291,0.0119
404293,0.1362
404302,0.0263
404303,0.0404
404304,0.1475
404307,0.0498
404308,0.0408
404309,0.2269
404310,0.1647
404311,0.3735
404312,0.1116
404323,0.0281
404324,0.0438
404325,0.0276
404326,0.0222
404327,0.2236
404328,0.0360
404329,0.0319
404330,0.0621
404331,0.0168
404335,0.0685
404336,0.1051
404337,0.1387
404364,0.1817
404379,0.0307
404380,0.5466
404381,0.1557
404382,0.0799
404385,0.0355
404390,0.0423
404391,0.0348
404392,0.1110
404393,0.0496
404396,0.0975
404400,0.0162
404401,0.0113
404402,0.0329
404403,0.2010
404404,0.0827
404405,0.1524
404406,0.0215
404437,0.1280
404439,0.1334
404461,0.1511
404462,0.1602
404464,0.0213
404468,0.0848
404469,0.0518
404470,0.0491
404471,0.0168
404472,0.0674
404473,0.0551
404474,0.0506
404475,0.1036
404477,0.0252
404478,0.0773
404554,0.0349
404555,0.0198
404556,0.0592
404557,0.0348
404569,0.1382
404571,0.0304
404585,0.1031
404586,0.0281
404592,0.2586
404595,0.0119
404596,0.1064
404597,0.1192
404603,0.1668
404606,0.0488
404607,0.0649
404608,0.0673
404609,0.0327
404620,0.1743
404689,0.0972
404708,0.0289
404734,0.2070
404771,0.0172
404806,0.0442
404818,0.0274
404850,0.0186
404870,0.1517
404923,0.0179
